Date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2000-01-03,17.153364,19.115019,9.872983999999999,20.879629,44.867165,15.258779999999998,,14.424729000000001,23.595032,24.225323
2000-01-04,16.988241,18.755207000000002,9.441378,20.302763,42.590927,14.829112,,13.989613,23.05961,23.496553
2000-01-05,17.69006,19.249952,9.367192999999999,20.212273,41.958641,15.091110999999998,,14.342599,22.85276,23.207558
2000-01-06,18.144188,19.992062,9.778573,20.483735999999997,40.567603999999996,15.374073000000001,,14.318010999999998,22.925804,23.471418
2000-01-07,18.133862,20.205702,9.940429,21.264229,41.275764,16.348701000000002,,14.441120000000002,23.205633,24.577141
2000-01-10,18.071941,20.037039,9.765086,21.264229,42.84383,15.981892000000002,,14.490406,25.578537,24.451496
2000-01-11,17.855194,20.059525,9.603228999999999,20.992770999999998,41.629833000000005,15.981892000000002,,14.334404000000001,24.897095,24.313272
2000-01-12,17.597172,19.969576,9.792057000000002,20.743904,41.452808000000005,16.065735,,14.186658,24.483401999999998,24.175058
2000-01-13,17.669420000000002,20.31814,10.088787,21.139795,41.832176000000004,16.149572,,14.055297,25.213516000000002,24.300711
2000-01-14,17.545568,20.194452,10.324821,20.992770999999998,42.793265999999996,16.201977,,14.170202,24.99445,24.237873
2000-01-18,17.122416,20.441817999999998,9.980884,20.970123,43.020874,15.929503,,14.112727,24.532076,24.099663
2000-01-19,16.792151999999998,20.374369,9.947168,20.902288000000002,43.096740999999994,16.044785,,14.120978,25.116169,24.049412
2000-01-20,16.348351,20.374369,9.765086,20.766560000000002,43.349674,15.824704,,14.186658,24.921471,23.722715
2000-01-21,16.420593,20.936573000000003,9.643692,20.506393,43.400253,15.646537,,14.646408,24.872801000000003,23.232681
2000-01-24,15.987112,20.194452,9.468355,19.918232,41.983925,15.195903,,14.449369,24.130453,22.365704
2000-01-25,15.687804000000002,20.149479,9.569514,19.805092000000002,42.881778999999995,15.007266,,14.112727,24.300857999999998,22.50391
2000-01-26,15.687804000000002,19.834642000000002,9.926936,19.963478,41.4781,15.143498999999998,,14.047045,24.191354999999998,22.667267000000002
2000-01-27,15.770373999999999,19.429852,10.034839,20.076551000000002,41.073429,15.426469,,13.956785,24.045326,22.604437
2000-01-28,15.502025,19.204971,9.684157,19.544995999999998,39.606533,15.300713,,13.882852,23.558577,21.712318
2000-01-31,15.409138,19.654737,9.953909,19.680729,40.921684,15.583664,,14.523244,23.448999,21.87566
2000-02-01,15.687804000000002,19.609766,10.007864999999999,19.544995999999998,41.78159,15.426469,,14.416534,23.753283,22.667267000000002
2000-02-02,15.760057000000002,19.733454000000002,9.906704,19.556293,42.085102,15.457907,,14.342599,24.337372,22.516478
2000-02-03,15.491704,19.497318,9.846007,19.544995999999998,43.299084,15.248317000000002,,14.318010999999998,24.556373999999998,22.604437
2000-02-04,15.471074,18.93512,9.744848,19.624121,43.804905,15.237823,,14.244082999999998,24.641575,22.56674
2000-02-07,15.171762,19.148757999999997,9.643692,19.28483,44.310749,15.216871,,14.203047,24.240026,22.089272
2000-02-08,15.130469,18.980091,9.751592,19.364027,44.715401,15.405504,,14.235888000000001,24.507706,22.591867
2000-02-09,14.831161999999999,18.35042,9.522306,19.160389000000002,44.158989,15.269262,,14.235888000000001,24.069628,22.214918
2000-02-10,14.707310999999999,18.732720999999998,9.259295,18.83239,45.208588,14.755745999999998,,14.030657000000001,23.862778,22.013876
2000-02-11,14.346089000000001,18.50783,9.279523,18.436506,44.007256,14.472786,,13.784335,23.874937,21.699762
2000-02-14,14.583467,18.800186,9.360451,18.730629,44.032532,14.546148,,13.800776,23.436857,21.812838
2000-02-15,15.213045000000001,19.587269,9.37394,19.058613,44.158989,14.871035999999998,,13.767941,23.254307,21.863094
2000-02-16,14.862123,19.677225,9.178369,19.013378,43.931385,14.661431,,13.710463,22.59724,21.00868
2000-02-17,14.831161999999999,19.654737,9.063725,19.092564000000003,44.91774,14.441351000000001,,13.628383,22.585079,20.405556
2000-02-18,14.377042000000001,19.081278,8.740017,18.674013000000002,43.400253,14.273673,,13.127541,21.964468,20.104004
2000-02-22,14.831161999999999,18.912626,8.820945,18.979422,43.299084,14.504232,,13.078307,21.806286,20.154260999999998
2000-02-23,14.666032999999999,18.417877,8.787230000000001,18.83239,44.614243,14.189829000000001,,12.807397,22.147011,20.09144
2000-02-24,14.139669,18.215487,8.605141,18.662722,45.17065,13.896394,,12.380486,21.97661,19.450626
2000-02-25,13.912607999999999,17.855675,8.55119,18.334728,44.740711,13.550554,,12.314805,21.295164,19.526010999999997
2000-02-28,13.953892999999999,18.39539,8.827685,18.391256,44.209571999999994,13.81255,,12.66779,21.672417000000003,20.229647
